,0,1,2,3
0,0.414408,0.0619855,0.472436,677.746
1,0.414438,0.0621379,0.472538,677.747
2,0.414469,0.0622903,0.472639,677.748
3,0.414498,0.0624428,0.472741,677.749
4,0.414528,0.0625953,0.472843,677.75
5,0.414558,0.0627479,0.472945,677.751
6,0.414588,0.0629004,0.473047,677.752
7,0.414617,0.063053,0.473149,677.753
8,0.414647,0.0632056,0.473251,677.754
9,0.414676,0.0633582,0.473353,677.755
10,0.414706,0.0635109,0.473456,677.756
11,0.414735,0.0636635,0.473558,677.757
12,0.414764,0.0638161,0.47366,677.758
13,0.414793,0.0639687,0.473763,677.759
14,0.414822,0.0641214,0.473865,677.76
15,0.414851,0.064274,0.473968,677.761
16,0.41488,0.0644266,0.47407,677.762
17,0.414909,0.0645792,0.474173,677.763
18,0.414938,0.0647318,0.474275,677.764
19,0.414966,0.0648844,0.474378,677.765
20,0.414995,0.0650369,0.47448,677.766
21,0.415024,0.0651895,0.474583,677.767
22,0.415052,0.065342,0.474686,677.768
23,0.415081,0.0654945,0.474788,677.769
24,0.415109,0.0656471,0.474891,677.77
25,0.415137,0.0657995,0.474994,677.771
26,0.415165,0.065952,0.475097,677.772
27,0.415193,0.0661045,0.4752,677.773
28,0.415221,0.0662569,0.475303,677.774
29,0.415249,0.0664094,0.475406,677.775
30,0.415277,0.0665618,0.475509,677.776
31,0.415305,0.0667143,0.475613,677.777
32,0.415332,0.0668667,0.475716,677.778
33,0.41536,0.0670191,0.47582,677.779
34,0.415387,0.0671716,0.475923,677.78
35,0.415415,0.067324,0.476027,677.781
36,0.415442,0.0674765,0.47613,677.782
37,0.415469,0.067629,0.476234,677.783
38,0.415497,0.0677815,0.476338,677.784
39,0.415524,0.0679341,0.476441,677.785
40,0.415551,0.0680867,0.476545,677.786
41,0.415578,0.0682393,0.476649,677.787
42,0.415604,0.0683919,0.476752,677.788
43,0.415631,0.0685446,0.476856,677.789
44,0.415658,0.0686974,0.47696,677.79
45,0.415684,0.0688501,0.477064,677.791
46,0.415711,0.069003,0.477167,677.792
47,0.415737,0.0691559,0.477271,677.793
48,0.415764,0.0693088,0.477375,677.794
49,0.41579,0.0694618,0.477479,677.795
50,0.415816,0.0696149,0.477583,677.796
51,0.415842,0.069768,0.477688,677.797
52,0.415868,0.0699212,0.477792,677.798
53,0.415893,0.0700745,0.477896,677.799
54,0.415919,0.0702279,0.478001,677.8
55,0.415945,0.0703813,0.478105,677.801
56,0.41597,0.0705348,0.47821,677.802
57,0.415995,0.0706883,0.478314,677.803
58,0.416021,0.070842,0.478419,677.804
59,0.416046,0.0709957,0.478524,677.805
60,0.416071,0.0711495,0.478628,677.806
61,0.416096,0.0713034,0.478733,677.807
62,0.416121,0.0714574,0.478838,677.808
63,0.416146,0.0716114,0.478943,677.809
64,0.41617,0.0717655,0.479047,677.81
65,0.416195,0.0719197,0.479152,677.811
66,0.416219,0.072074,0.479257,677.812
67,0.416244,0.0722283,0.479362,677.813
68,0.416268,0.0723828,0.479467,677.814
69,0.416292,0.0725372,0.479572,677.815
70,0.416316,0.0726918,0.479677,677.816
71,0.41634,0.0728464,0.479782,677.817
72,0.416364,0.073001,0.479887,677.818
73,0.416388,0.0731557,0.479992,677.819
74,0.416412,0.0733105,0.480097,677.82
75,0.416435,0.0734653,0.480202,677.821
76,0.416459,0.0736201,0.480308,677.822
77,0.416482,0.073775,0.480413,677.823
78,0.416505,0.0739299,0.480519,677.824
79,0.416529,0.0740848,0.480624,677.825
80,0.416552,0.0742398,0.48073,677.826
81,0.416575,0.0743948,0.480835,677.827
82,0.416598,0.0745498,0.480941,677.828
83,0.41662,0.0747048,0.481047,677.829
84,0.416643,0.0748598,0.481152,677.83
85,0.416666,0.0750148,0.481258,677.831
86,0.416688,0.0751699,0.481364,677.832
87,0.416711,0.0753249,0.48147,677.833
88,0.416733,0.0754799,0.481575,677.834
89,0.416756,0.0756349,0.481681,677.835
90,0.416778,0.0757898,0.481787,677.836
91,0.4168,0.0759448,0.481892,677.837
92,0.416822,0.0760998,0.481998,677.838
93,0.416844,0.0762547,0.482104,677.839
94,0.416866,0.0764097,0.48221,677.84
