,0,1,2,3
0,0.394575,0.00185888,0.434022,643.728
1,0.394575,0.00185889,0.434022,643.729
2,0.394575,0.0018589,0.434022,643.73
3,0.394575,0.00185891,0.434022,643.731
4,0.394575,0.00185892,0.434022,643.732
5,0.394575,0.00185894,0.434022,643.733
6,0.394575,0.00185896,0.434022,643.734
7,0.394575,0.00185898,0.434022,643.735
8,0.394575,0.00185901,0.434022,643.736
9,0.394575,0.00185903,0.434022,643.737
10,0.394575,0.00185905,0.434022,643.738
11,0.394575,0.00185908,0.434022,643.739
12,0.394575,0.00185911,0.434022,643.74
13,0.394575,0.00185914,0.434022,643.741
14,0.394575,0.00185918,0.434022,643.742
15,0.394575,0.0018592,0.434022,643.743
16,0.394575,0.00185924,0.434022,643.744
17,0.394575,0.00185928,0.434022,643.745
18,0.394575,0.0018593,0.434022,643.746
19,0.394575,0.00185934,0.434022,643.747
20,0.394575,0.00185938,0.434022,643.748
21,0.394575,0.0018594,0.434022,643.749
22,0.394575,0.00185943,0.434022,643.75
23,0.394575,0.00185947,0.434022,643.751
24,0.394575,0.00185949,0.434022,643.752
25,0.394575,0.00185952,0.434022,643.753
26,0.394575,0.00185955,0.434022,643.754
27,0.394575,0.00185957,0.434022,643.755
28,0.394575,0.00185959,0.434022,643.756
29,0.394575,0.00185962,0.434022,643.757
30,0.394575,0.00185963,0.434022,643.758
31,0.394575,0.00185965,0.434022,643.759
32,0.394575,0.00185967,0.434022,643.76
33,0.394575,0.00185967,0.434022,643.761
34,0.394575,0.00185968,0.434022,643.762
35,0.394575,0.00185969,0.434022,643.763
36,0.394575,0.00185969,0.434022,643.764
37,0.394575,0.00185969,0.434022,643.765
38,0.394575,0.00185969,0.434022,643.766
39,0.394575,0.00185968,0.434022,643.767
40,0.394575,0.00185967,0.434022,643.768
41,0.394575,0.00185967,0.434022,643.769
42,0.394575,0.00185965,0.434022,643.77
43,0.394575,0.00185964,0.434022,643.771
44,0.394575,0.00185962,0.434022,643.772
45,0.394575,0.0018596,0.434022,643.773
46,0.394575,0.00185958,0.434022,643.774
47,0.394575,0.00185956,0.434022,643.775
48,0.394575,0.00185953,0.434022,643.776
49,0.394575,0.0018595,0.434022,643.777
50,0.394575,0.00185948,0.434022,643.778
51,0.394575,0.00185945,0.434022,643.779
52,0.394575,0.00185941,0.434022,643.78
53,0.394575,0.00185939,0.434022,643.781
54,0.394575,0.00185935,0.434022,643.782
55,0.394575,0.00185932,0.434022,643.783
56,0.394575,0.00185929,0.434022,643.784
57,0.394575,0.00185926,0.434022,643.785
58,0.394575,0.00185923,0.434022,643.786
59,0.394575,0.0018592,0.434022,643.787
60,0.394575,0.00185917,0.434022,643.788
61,0.394575,0.00185914,0.434022,643.789
62,0.394575,0.00185911,0.434022,643.79
63,0.394575,0.00185908,0.434022,643.791
64,0.394575,0.00185906,0.434022,643.792
65,0.394575,0.00185904,0.434022,643.793
66,0.394575,0.00185902,0.434022,643.794
67,0.394575,0.00185899,0.434022,643.795
68,0.394575,0.00185898,0.434022,643.796
69,0.394575,0.00185896,0.434022,643.797
70,0.394575,0.00185895,0.434022,643.798
71,0.394575,0.00185895,0.434022,643.799
72,0.394575,0.00185893,0.434022,643.8
73,0.394575,0.00185893,0.434022,643.801
74,0.394575,0.00185893,0.434022,643.802
75,0.394575,0.00185893,0.434022,643.803
76,0.394575,0.00185893,0.434022,643.804
77,0.394575,0.00185894,0.434022,643.805
78,0.394575,0.00185894,0.434022,643.806
79,0.394575,0.00185895,0.434022,643.807
80,0.394575,0.00185897,0.434022,643.808
81,0.394575,0.00185898,0.434022,643.809
82,0.394575,0.00185899,0.434022,643.81
83,0.394575,0.00185902,0.434022,643.811
84,0.394575,0.00185903,0.434022,643.812
85,0.394575,0.00185905,0.434022,643.813
86,0.394575,0.00185908,0.434022,643.814
87,0.394575,0.00185911,0.434022,643.815
88,0.394575,0.00185913,0.434022,643.816
89,0.394575,0.00185916,0.434022,643.817
90,0.394575,0.00185919,0.434022,643.818
91,0.394575,0.00185922,0.434022,643.819
92,0.394575,0.00185925,0.434022,643.82
93,0.394575,0.00185928,0.434022,643.821
94,0.394575,0.00185931,0.434022,643.822
95,0.394575,0.00185934,0.434022,643.823
96,0.394575,0.00185937,0.434022,643.824
97,0.394575,0.00185939,0.434022,643.825
98,0.394575,0.00185943,0.434022,643.826
99,0.394575,0.00185945,0.434022,643.827
100,0.394575,0.00185947,0.434022,643.828
101,0.394575,0.00185951,0.434022,643.829
102,0.394575,0.00185952,0.434022,643.83
103,0.394575,0.00185954,0.434022,643.831
104,0.394575,0.00185957,0.434022,643.832
105,0.394575,0.00185958,0.434022,643.833
106,0.394575,0.0018596,0.434022,643.834
107,0.394575,0.00185962,0.434022,643.835
108,0.394575,0.00185963,0.434022,643.836
109,0.394575,0.00185963,0.434022,643.837
110,0.394575,0.00185965,0.434022,643.838
111,0.394575,0.00185965,0.434022,643.839
112,0.394575,0.00185965,0.434022,643.84
113,0.394575,0.00185965,0.434022,643.841
114,0.394575,0.00185965,0.434022,643.842
115,0.394575,0.00185964,0.434022,643.843
116,0.394575,0.00185964,0.434022,643.844
117,0.394575,0.00185963,0.434022,643.845
118,0.394575,0.00185961,0.434022,643.846
119,0.394575,0.0018596,0.434022,643.847
120,0.394575,0.00185958,0.434022,643.848
121,0.394575,0.00185956,0.434022,643.849
122,0.394575,0.00185955,0.434022,643.85
123,0.394575,0.00185953,0.434022,643.851
124,0.394575,0.0018595,0.434022,643.852
125,0.394575,0.00185948,0.434022,643.853
126,0.394575,0.00185945,0.434022,643.854
127,0.394575,0.00185943,0.434022,643.855
128,0.394575,0.0018594,0.434022,643.856
129,0.394575,0.00185937,0.434022,643.857
130,0.394575,0.00185934,0.434022,643.858
131,0.394575,0.00185932,0.434022,643.859
132,0.394575,0.00185929,0.434022,643.86
133,0.394575,0.00185926,0.434022,643.861
134,0.394575,0.00185924,0.434022,643.862
135,0.394575,0.0018592,0.434022,643.863
136,0.394575,0.00185918,0.434022,643.864
137,0.394575,0.00185916,0.434022,643.865
138,0.394575,0.00185913,0.434022,643.866
139,0.394575,0.0018591,0.434022,643.867
140,0.394575,0.00185909,0.434022,643.868
141,0.394575,0.00185906,0.434022,643.869
142,0.394575,0.00185904,0.434022,643.87
143,0.394575,0.00185903,0.434022,643.871
144,0.394575,0.00185901,0.434022,643.872
145,0.394575,0.001859,0.434022,643.873
