,0,1,2,3
0,0.408817,0.039409,0.457591,39.373
1,0.408857,0.0395465,0.45768,39.374
2,0.408897,0.0396841,0.457769,39.375
3,0.408937,0.0398218,0.457857,39.376
4,0.408977,0.0399596,0.457946,39.377
5,0.409016,0.0400976,0.458035,39.378
6,0.409056,0.0402356,0.458124,39.379
7,0.409096,0.0403738,0.458213,39.38
8,0.409136,0.040512,0.458302,39.381
9,0.409175,0.0406504,0.458391,39.382
10,0.409215,0.0407888,0.458481,39.383
11,0.409255,0.0409273,0.45857,39.384
12,0.409295,0.0410659,0.45866,39.385
13,0.409334,0.0412046,0.458749,39.386
14,0.409374,0.0413433,0.458839,39.387
15,0.409414,0.0414822,0.458929,39.388
16,0.409453,0.041621,0.459019,39.389
17,0.409493,0.04176,0.459109,39.39
18,0.409532,0.041899,0.459199,39.391
19,0.409571,0.0420381,0.45929,39.392
20,0.409611,0.0421773,0.459381,39.393
21,0.40965,0.0423165,0.459471,39.394
22,0.40969,0.0424559,0.459562,39.395
23,0.409729,0.0425953,0.459654,39.396
24,0.409768,0.0427348,0.459745,39.397
25,0.409807,0.0428743,0.459836,39.398
26,0.409847,0.043014,0.459928,39.399
27,0.409886,0.0431537,0.460019,39.4
28,0.409925,0.0432936,0.460111,39.401
29,0.409964,0.0434335,0.460203,39.402
30,0.410003,0.0435736,0.460294,39.403
31,0.410042,0.0437138,0.460386,39.404
32,0.410081,0.0438541,0.460478,39.405
33,0.41012,0.0439945,0.46057,39.406
34,0.410159,0.044135,0.460662,39.407
35,0.410198,0.0442757,0.460754,39.408
36,0.410237,0.0444165,0.460846,39.409
37,0.410275,0.0445575,0.460939,39.41
38,0.410314,0.0446986,0.461031,39.411
39,0.410353,0.0448398,0.461124,39.412
40,0.410391,0.0449812,0.461216,39.413
41,0.41043,0.0451228,0.461309,39.414
42,0.410468,0.0452646,0.461402,39.415
43,0.410507,0.0454065,0.461496,39.416
44,0.410545,0.0455486,0.461589,39.417
45,0.410583,0.0456908,0.461682,39.418
46,0.410622,0.0458333,0.461776,39.419
47,0.41066,0.0459759,0.46187,39.42
48,0.410698,0.0461187,0.461964,39.421
49,0.410736,0.0462617,0.462058,39.422
50,0.410774,0.046405,0.462152,39.423
51,0.410812,0.0465484,0.462246,39.424
52,0.41085,0.046692,0.46234,39.425
53,0.410887,0.0468358,0.462434,39.426
54,0.410925,0.0469798,0.462528,39.427
55,0.410963,0.047124,0.462623,39.428
56,0.411001,0.0472684,0.462717,39.429
57,0.411038,0.047413,0.462811,39.43
58,0.411076,0.0475578,0.462906,39.431
59,0.411113,0.0477028,0.463,39.432
60,0.41115,0.0478479,0.463095,39.433
61,0.411188,0.0479932,0.46319,39.434
62,0.411225,0.0481388,0.463285,39.435
63,0.411262,0.0482845,0.46338,39.436
64,0.411299,0.0484303,0.463475,39.437
65,0.411336,0.0485763,0.46357,39.438
66,0.411373,0.0487225,0.463666,39.439
67,0.41141,0.0488688,0.463762,39.44
68,0.411447,0.0490153,0.463857,39.441
69,0.411483,0.0491619,0.463953,39.442
70,0.41152,0.0493087,0.464049,39.443
71,0.411556,0.0494555,0.464145,39.444
72,0.411593,0.0496025,0.464241,39.445
73,0.411629,0.0497496,0.464337,39.446
74,0.411666,0.0498969,0.464434,39.447
75,0.411702,0.0500442,0.46453,39.448
76,0.411738,0.0501916,0.464626,39.449
77,0.411774,0.0503391,0.464723,39.45
78,0.41181,0.0504867,0.464819,39.451
79,0.411847,0.0506344,0.464915,39.452
80,0.411882,0.0507821,0.465012,39.453
81,0.411918,0.0509299,0.465109,39.454
82,0.411954,0.0510777,0.465205,39.455
83,0.41199,0.0512256,0.465302,39.456
84,0.412026,0.0513736,0.465399,39.457
85,0.412062,0.0515215,0.465496,39.458
86,0.412097,0.0516695,0.465593,39.459
87,0.412133,0.0518176,0.46569,39.46
88,0.412168,0.0519656,0.465787,39.461
89,0.412204,0.0521137,0.465884,39.462
90,0.412239,0.0522618,0.465982,39.463
91,0.412274,0.0524099,0.466079,39.464
92,0.412309,0.052558,0.466177,39.465
93,0.412345,0.0527061,0.466275,39.466
94,0.41238,0.0528542,0.466373,39.467
95,0.412415,0.0530023,0.466471,39.468
96,0.41245,0.0531504,0.466569,39.469
97,0.412485,0.0532986,0.466667,39.47
98,0.412519,0.0534467,0.466765,39.471
99,0.412554,0.0535948,0.466863,39.472
100,0.412589,0.053743,0.466961,39.473
