,0,1,2,3
0,0.394569,0.00189532,0.434014,295.543
1,0.394569,0.0018954,0.434014,295.544
2,0.394569,0.00189549,0.434014,295.545
3,0.394569,0.00189558,0.434014,295.546
4,0.394569,0.00189567,0.434014,295.547
5,0.394569,0.00189577,0.434014,295.548
6,0.394569,0.00189587,0.434014,295.549
7,0.394569,0.00189596,0.434014,295.55
8,0.394569,0.00189606,0.434014,295.551
9,0.394569,0.00189616,0.434014,295.552
10,0.394569,0.00189625,0.434014,295.553
11,0.394569,0.00189635,0.434014,295.554
12,0.394569,0.00189643,0.434014,295.555
13,0.394569,0.00189652,0.434014,295.556
14,0.394569,0.00189661,0.434014,295.557
15,0.394569,0.00189669,0.434014,295.558
16,0.394569,0.00189676,0.434014,295.559
17,0.394569,0.00189683,0.434014,295.56
18,0.394569,0.00189689,0.434014,295.561
19,0.394569,0.00189695,0.434014,295.562
20,0.394569,0.00189701,0.434014,295.563
21,0.394569,0.00189704,0.434014,295.564
22,0.394569,0.00189708,0.434014,295.565
23,0.394569,0.00189711,0.434014,295.566
24,0.394569,0.00189713,0.434014,295.567
25,0.394569,0.00189714,0.434014,295.568
26,0.394569,0.00189715,0.434014,295.569
27,0.394569,0.00189715,0.434014,295.57
28,0.394569,0.00189713,0.434014,295.571
29,0.394569,0.00189712,0.434014,295.572
30,0.394569,0.00189709,0.434014,295.573
31,0.394569,0.00189706,0.434014,295.574
32,0.394569,0.00189703,0.434014,295.575
33,0.394569,0.00189698,0.434014,295.576
34,0.394569,0.00189692,0.434014,295.577
35,0.394569,0.00189687,0.434014,295.578
36,0.394569,0.0018968,0.434014,295.579
37,0.394569,0.00189672,0.434014,295.58
38,0.394569,0.00189666,0.434014,295.581
39,0.394569,0.00189657,0.434014,295.582
40,0.394569,0.00189649,0.434014,295.583
41,0.394569,0.00189641,0.434014,295.584
42,0.394569,0.00189631,0.434014,295.585
43,0.394569,0.00189622,0.434014,295.586
44,0.394569,0.00189613,0.434014,295.587
45,0.394569,0.00189604,0.434014,295.588
46,0.394569,0.00189594,0.434014,295.589
47,0.394569,0.00189586,0.434014,295.59
48,0.394569,0.00189576,0.434014,295.591
49,0.394569,0.00189567,0.434014,295.592
50,0.394569,0.00189559,0.434014,295.593
51,0.394569,0.00189551,0.434014,295.594
52,0.394569,0.00189542,0.434014,295.595
53,0.394569,0.00189535,0.434014,295.596
54,0.394569,0.00189528,0.434014,295.597
55,0.394569,0.00189521,0.434014,295.598
56,0.394569,0.00189516,0.434014,295.599
57,0.394569,0.0018951,0.434014,295.6
58,0.394569,0.00189505,0.434014,295.601
59,0.394569,0.00189501,0.434014,295.602
60,0.394569,0.00189497,0.434014,295.603
61,0.394569,0.00189495,0.434014,295.604
62,0.394569,0.00189493,0.434014,295.605
63,0.394569,0.00189492,0.434014,295.606
