,0,1,2,3
0,0.394612,0.00190585,0.434026,770.642
1,0.394612,0.00190604,0.434026,770.643
2,0.394612,0.00190625,0.434026,770.644
3,0.394612,0.00190647,0.434026,770.645
4,0.394612,0.00190671,0.434026,770.646
5,0.394612,0.00190698,0.434026,770.647
6,0.394612,0.00190726,0.434026,770.648
7,0.394612,0.00190756,0.434026,770.649
8,0.394612,0.00190789,0.434026,770.65
9,0.394612,0.00190822,0.434026,770.651
10,0.394612,0.00190856,0.434026,770.652
11,0.394612,0.00190891,0.434026,770.653
12,0.394612,0.00190924,0.434026,770.654
13,0.394612,0.00190956,0.434026,770.655
14,0.394612,0.00190987,0.434026,770.656
15,0.394612,0.00191015,0.434026,770.657
16,0.394612,0.00191042,0.434026,770.658
17,0.394612,0.00191068,0.434026,770.659
18,0.394612,0.0019109,0.434026,770.66
19,0.394612,0.0019111,0.434026,770.661
20,0.394612,0.00191129,0.434026,770.662
21,0.394612,0.00191144,0.434026,770.663
22,0.394612,0.00191157,0.434026,770.664
23,0.394612,0.00191169,0.434026,770.665
24,0.394612,0.00191176,0.434026,770.666
25,0.394612,0.0019118,0.434026,770.667
26,0.394612,0.00191182,0.434026,770.668
27,0.394612,0.00191178,0.434027,770.669
28,0.394612,0.00191171,0.434027,770.67
29,0.394612,0.00191163,0.434027,770.671
30,0.394612,0.0019115,0.434027,770.672
31,0.394612,0.00191134,0.434027,770.673
32,0.394612,0.00191117,0.434026,770.674
33,0.394612,0.00191094,0.434026,770.675
34,0.394612,0.0019107,0.434026,770.676
35,0.394612,0.00191045,0.434026,770.677
36,0.394612,0.00191016,0.434026,770.678
37,0.394612,0.00190986,0.434026,770.679
38,0.394612,0.00190956,0.434026,770.68
39,0.394612,0.00190924,0.434026,770.681
40,0.394612,0.00190891,0.434026,770.682
41,0.394612,0.00190859,0.434026,770.683
42,0.394612,0.00190825,0.434026,770.684
43,0.394612,0.00190793,0.434026,770.685
44,0.394612,0.00190762,0.434026,770.686
45,0.394612,0.0019073,0.434026,770.687
46,0.394612,0.001907,0.434026,770.688
47,0.394612,0.00190674,0.434026,770.689
48,0.394612,0.00190649,0.434026,770.69
49,0.394612,0.00190626,0.434026,770.691
50,0.394612,0.00190607,0.434026,770.692
51,0.394612,0.00190589,0.434026,770.693
52,0.394612,0.00190573,0.434026,770.694
53,0.394612,0.0019056,0.434026,770.695
54,0.394612,0.00190549,0.434026,770.696
55,0.394612,0.0019054,0.434026,770.697
56,0.394612,0.00190535,0.434026,770.698
57,0.394612,0.00190532,0.434026,770.699
58,0.394612,0.00190533,0.434026,770.7
59,0.394612,0.00190538,0.434026,770.701
60,0.394612,0.00190545,0.434026,770.702
61,0.394612,0.00190556,0.434026,770.703
62,0.394612,0.0019057,0.434026,770.704
63,0.394612,0.00190585,0.434026,770.705
64,0.394612,0.00190603,0.434026,770.706
65,0.394612,0.00190624,0.434026,770.707
66,0.394612,0.00190646,0.434026,770.708
67,0.394612,0.0019067,0.434026,770.709
68,0.394612,0.00190697,0.434026,770.71
69,0.394612,0.00190725,0.434026,770.711
70,0.394612,0.00190755,0.434026,770.712
71,0.394612,0.00190788,0.434026,770.713
72,0.394612,0.00190822,0.434026,770.714
73,0.394612,0.00190855,0.434026,770.715
74,0.394612,0.00190891,0.434026,770.716
75,0.394612,0.00190924,0.434026,770.717
76,0.394612,0.00190955,0.434026,770.718
77,0.394612,0.00190986,0.434026,770.719
78,0.394612,0.00191014,0.434026,770.72
79,0.394612,0.0019104,0.434026,770.721
80,0.394612,0.00191066,0.434026,770.722
81,0.394612,0.00191088,0.434026,770.723
82,0.394612,0.00191108,0.434026,770.724
83,0.394612,0.00191127,0.434026,770.725
84,0.394612,0.00191142,0.434026,770.726
85,0.394612,0.00191155,0.434026,770.727
86,0.394612,0.00191166,0.434026,770.728
87,0.394612,0.00191174,0.434026,770.729
88,0.394612,0.00191178,0.434026,770.73
89,0.394612,0.00191179,0.434026,770.731
90,0.394612,0.00191176,0.434026,770.732
91,0.394612,0.00191169,0.434026,770.733
92,0.394612,0.0019116,0.434026,770.734
93,0.394612,0.00191148,0.434026,770.735
94,0.394612,0.00191132,0.434027,770.736
95,0.394612,0.00191114,0.434026,770.737
96,0.394612,0.00191092,0.434027,770.738
97,0.394612,0.00191068,0.434026,770.739
98,0.394612,0.00191043,0.434026,770.74
99,0.394612,0.00191013,0.434026,770.741
100,0.394612,0.00190984,0.434026,770.742
101,0.394612,0.00190954,0.434026,770.743
102,0.394612,0.00190921,0.434026,770.744
103,0.394612,0.00190889,0.434026,770.745
104,0.394612,0.00190857,0.434026,770.746
105,0.394612,0.00190824,0.434026,770.747
106,0.394612,0.00190792,0.434026,770.748
107,0.394612,0.00190761,0.434026,770.749
108,0.394612,0.00190729,0.434026,770.75
109,0.394612,0.001907,0.434026,770.751
110,0.394612,0.00190674,0.434026,770.752
111,0.394612,0.00190648,0.434026,770.753
112,0.394612,0.00190625,0.434026,770.754
113,0.394612,0.00190605,0.434026,770.755
114,0.394612,0.00190587,0.434026,770.756
115,0.394612,0.00190571,0.434026,770.757
116,0.394612,0.00190558,0.434026,770.758
117,0.394612,0.00190547,0.434026,770.759
118,0.394612,0.00190538,0.434026,770.76
119,0.394612,0.00190534,0.434026,770.761
120,0.394612,0.00190531,0.434026,770.762
121,0.394612,0.00190532,0.434026,770.763
122,0.394612,0.00190538,0.434026,770.764
123,0.394612,0.00190545,0.434026,770.765
124,0.394612,0.00190556,0.434026,770.766
125,0.394612,0.0019057,0.434026,770.767
126,0.394612,0.00190586,0.434026,770.768
127,0.394612,0.00190604,0.434026,770.769
128,0.394612,0.00190625,0.434026,770.77
129,0.394612,0.00190647,0.434026,770.771
130,0.394612,0.00190671,0.434026,770.772
131,0.394612,0.00190697,0.434026,770.773
132,0.394612,0.00190725,0.434026,770.774
133,0.394612,0.00190755,0.434026,770.775
134,0.394612,0.00190788,0.434026,770.776
135,0.394612,0.00190822,0.434026,770.777
136,0.394612,0.00190856,0.434026,770.778
137,0.394612,0.00190892,0.434026,770.779
138,0.394612,0.00190925,0.434026,770.78
139,0.394612,0.00190957,0.434026,770.781
140,0.394612,0.00190989,0.434026,770.782
141,0.394612,0.00191016,0.434026,770.783
142,0.394612,0.00191043,0.434026,770.784
143,0.394612,0.00191068,0.434026,770.785
144,0.394612,0.0019109,0.434026,770.786
145,0.394612,0.0019111,0.434026,770.787
146,0.394612,0.00191129,0.434026,770.788
147,0.394612,0.00191144,0.434026,770.789
148,0.394612,0.00191157,0.434026,770.79
149,0.394612,0.00191168,0.434026,770.791
150,0.394612,0.00191175,0.434026,770.792
151,0.394612,0.0019118,0.434026,770.793
152,0.394612,0.00191181,0.434026,770.794
153,0.394612,0.00191178,0.434026,770.795
154,0.394612,0.00191172,0.434026,770.796
155,0.394612,0.00191163,0.434026,770.797
156,0.394612,0.0019115,0.434026,770.798
157,0.394612,0.00191135,0.434027,770.799
158,0.394612,0.00191117,0.434026,770.8
159,0.394612,0.00191095,0.434027,770.801
160,0.394612,0.0019107,0.434026,770.802
161,0.394612,0.00191045,0.434026,770.803
162,0.394612,0.00191015,0.434026,770.804
163,0.394612,0.00190986,0.434026,770.805
164,0.394612,0.00190955,0.434026,770.806
165,0.394612,0.00190923,0.434026,770.807
166,0.394612,0.00190891,0.434026,770.808
167,0.394612,0.00190859,0.434026,770.809
168,0.394612,0.00190826,0.434026,770.81
169,0.394612,0.00190794,0.434026,770.811
170,0.394612,0.00190763,0.434026,770.812
171,0.394612,0.00190731,0.434026,770.813
172,0.394612,0.00190702,0.434026,770.814
173,0.394612,0.00190675,0.434026,770.815
174,0.394612,0.0019065,0.434026,770.816
175,0.394612,0.00190627,0.434026,770.817
176,0.394612,0.00190607,0.434026,770.818
177,0.394612,0.00190588,0.434026,770.819
178,0.394612,0.00190572,0.434026,770.82
179,0.394612,0.00190559,0.434026,770.821
180,0.394612,0.00190547,0.434026,770.822
181,0.394612,0.00190539,0.434026,770.823
182,0.394612,0.00190534,0.434026,770.824
183,0.394612,0.00190532,0.434026,770.825
184,0.394612,0.00190533,0.434026,770.826
185,0.394612,0.00190538,0.434026,770.827
186,0.394612,0.00190545,0.434026,770.828
187,0.394612,0.00190556,0.434026,770.829
188,0.394612,0.0019057,0.434026,770.83
189,0.394612,0.00190586,0.434026,770.831
190,0.394612,0.00190604,0.434026,770.832
191,0.394612,0.00190624,0.434026,770.833
192,0.394612,0.00190646,0.434026,770.834
193,0.394612,0.0019067,0.434026,770.835
