time,x,y,z,roll,pitch,yaw
863.548,0.227852,0.00124634,0.520706,0.000653578,-0.611155,0.000943842
863.549,0.227853,0.00124489,0.520705,0.00063173,-0.611154,0.000972442
863.55,0.227854,0.0012428,0.520705,0.000599588,-0.611153,0.00101554
863.551,0.227855,0.00124019,0.520704,0.000558901,-0.611152,0.00107076
863.552,0.227856,0.0012372,0.520704,0.000510528,-0.61115,0.00113625
863.553,0.227856,0.00123389,0.520703,0.000456562,-0.611148,0.00121017
863.554,0.227857,0.00123051,0.520703,0.000402916,-0.611146,0.00128475
863.555,0.227858,0.00122721,0.520702,0.000351677,-0.611144,0.00135689
863.556,0.227858,0.00122414,0.520702,0.000305718,-0.611142,0.00142276
863.557,0.227859,0.00122146,0.520701,0.000266307,-0.611141,0.00148018
863.558,0.227859,0.00121925,0.520701,0.000233502,-0.61114,0.00152825
863.559,0.227859,0.00121761,0.520701,0.000209042,-0.611139,0.00156465
863.56,0.227859,0.00121664,0.520701,0.000193919,-0.611139,0.00158777
863.561,0.227859,0.00121635,0.520701,0.000188186,-0.61114,0.00159715
863.562,0.227858,0.00121679,0.520702,0.000193644,-0.61114,0.00159088
863.563,0.227858,0.00121795,0.520702,0.000210759,-0.611142,0.00156838
863.564,0.227857,0.00121979,0.520702,0.000238417,-0.611143,0.00153087
863.565,0.227857,0.00122222,0.520703,0.000276515,-0.611145,0.00147891
863.566,0.227856,0.00122534,0.520703,0.000327904,-0.611146,0.00140826
863.567,0.227855,0.00122885,0.520704,0.000385715,-0.611147,0.00132781
863.568,0.227854,0.00123246,0.520704,0.000444128,-0.611149,0.00124576
863.569,0.227853,0.00123595,0.520705,0.000499441,-0.611151,0.00116737
863.57,0.227852,0.00123915,0.520705,0.000548801,-0.611153,0.00109651
863.571,0.227851,0.0012419,0.520706,0.000589686,-0.611155,0.00103667
863.572,0.227851,0.00124403,0.520706,0.00062218,-0.611155,0.00098894
863.573,0.22785,0.00124549,0.520706,0.000645106,-0.611155,0.000955067
863.574,0.22785,0.00124623,0.520706,0.000657681,-0.611155,0.000936183
863.575,0.227851,0.00124623,0.520706,0.000659351,-0.611155,0.00093296
863.576,0.227851,0.00124552,0.520706,0.000649865,-0.611154,0.000945548
863.577,0.227852,0.00124414,0.520705,0.000629449,-0.611154,0.000973439
863.578,0.227853,0.00124217,0.520705,0.000598811,-0.611153,0.00101541
863.579,0.227854,0.0012397,0.520704,0.000559016,-0.611152,0.00106987
863.58,0.227855,0.00123687,0.520704,0.000512028,-0.61115,0.00113394
863.581,0.227856,0.00123374,0.520703,0.000458985,-0.611148,0.00120679
