time,x,y,z,roll,pitch,yaw
863.623,0.288637,0.00152643,0.433948,2.91272,-1.57047,-1.34036
863.624,0.288637,0.00153106,0.433949,2.94998,-1.57043,-1.37766
863.625,0.288636,0.00153553,0.433949,2.97753,-1.57039,-1.40526
863.626,0.288635,0.0015396,0.43395,2.9993,-1.57035,-1.42707
863.627,0.288635,0.00154306,0.43395,3.01592,-1.57032,-1.44373
863.628,0.288635,0.00154582,0.433951,3.02923,-1.57029,-1.45707
863.629,0.288634,0.00154779,0.433951,3.03891,-1.57027,-1.46678
863.63,0.288634,0.00154888,0.433951,3.04427,-1.57025,-1.47215
863.631,0.288635,0.00154905,0.433951,3.04497,-1.57025,-1.47286
863.632,0.288635,0.00154827,0.433951,3.04119,-1.57026,-1.46907
863.633,0.288636,0.00154657,0.43395,3.0335,-1.57027,-1.46137
863.634,0.288636,0.00154402,0.43395,3.023,-1.57029,-1.45084
863.635,0.288637,0.00154069,0.433949,3.00824,-1.57032,-1.43605
863.636,0.288638,0.0015368,0.433949,2.98918,-1.57036,-1.41696
863.637,0.288639,0.00153237,0.433948,2.96332,-1.5704,-1.39105
863.638,0.28864,0.00152779,0.433948,2.92889,-1.57044,-1.35658
863.639,0.28864,0.00152338,0.433947,2.88671,-1.57049,-1.31436
863.64,0.288641,0.00151937,0.433946,2.83908,-1.57052,-1.2667
863.641,0.288641,0.00151585,0.433946,2.78417,-1.57055,-1.21174
863.642,0.288642,0.00151298,0.433946,2.7277,-1.57058,-1.15525
863.643,0.288642,0.00151087,0.433945,2.67862,-1.57059,-1.10614
863.644,0.288642,0.00150952,0.433945,2.63938,-1.57061,-1.06689
863.645,0.288641,0.00150903,0.433945,2.62177,-1.57061,-1.04927
863.646,0.288641,0.00150947,0.433946,2.63365,-1.57061,-1.06115
863.647,0.288641,0.00151077,0.433946,2.66773,-1.5706,-1.09524
863.648,0.28864,0.00151297,0.433946,2.72059,-1.57058,-1.14812
863.649,0.288639,0.00151601,0.433947,2.78342,-1.57056,-1.21098
863.65,0.288638,0.00151969,0.433947,2.84215,-1.57053,-1.26974
863.651,0.288638,0.00152405,0.433948,2.89649,-1.57049,-1.32412
863.652,0.288637,0.0015287,0.433948,2.94048,-1.57044,-1.36816
863.653,0.288636,0.00153327,0.433949,2.9719,-1.5704,-1.39962
863.654,0.288635,0.00153757,0.43395,2.99476,-1.57036,-1.42253
863.655,0.288635,0.00154137,0.43395,3.01189,-1.57032,-1.4397
863.656,0.288634,0.0015445,0.433951,3.02494,-1.57029,-1.45279
863.657,0.288634,0.00154684,0.433951,3.03514,-1.57026,-1.46301
863.658,0.288634,0.00154825,0.433951,3.04222,-1.57025,-1.47011
863.659,0.288635,0.00154866,0.433951,3.04578,-1.57024,-1.47368
863.66,0.288635,0.00154804,0.433951,3.04521,-1.57025,-1.4731
863.661,0.288636,0.0015464,0.43395,3.04002,-1.57026,-1.4679
863.662,0.288637,0.00154384,0.43395,3.02997,-1.57029,-1.45783
863.663,0.288637,0.0015405,0.433949,3.01555,-1.57032,-1.44338
863.664,0.288638,0.0015365,0.433949,2.99496,-1.57035,-1.42275
863.665,0.288639,0.00153191,0.433948,2.96609,-1.5704,-1.39383
863.666,0.28864,0.00152722,0.433948,2.93127,-1.57044,-1.35897
863.667,0.28864,0.00152267,0.433947,2.88789,-1.57049,-1.31554
863.668,0.288641,0.00151855,0.433946,2.83702,-1.57052,-1.26463
863.669,0.288641,0.00151505,0.433946,2.78172,-1.57055,-1.20929
863.67,0.288641,0.00151222,0.433946,2.72124,-1.57058,-1.14878
863.671,0.288642,0.00151019,0.433945,2.66552,-1.5706,-1.09304
863.672,0.288642,0.00150903,0.433945,2.62744,-1.57061,-1.05495
