time,x,y,z,roll,pitch,yaw
866.306,0.000345164,-0.00536516,0.28481,-1.57078,0.475954,0.0638017
866.307,0.000345573,-0.00536525,0.28481,-1.57078,0.47611,0.0638491
866.308,0.000345577,-0.00536512,0.28481,-1.57078,0.476268,0.063893
866.309,0.000346012,-0.0053652,0.28481,-1.57078,0.476427,0.0639424
866.31,0.000346041,-0.00536508,0.28481,-1.57078,0.476589,0.0639877
866.311,0.000346508,-0.00536517,0.28481,-1.57078,0.476751,0.0640382
866.312,0.000346557,-0.00536504,0.28481,-1.57078,0.476915,0.0640845
866.313,0.00034706,-0.00536514,0.28481,-1.57078,0.477079,0.0641364
866.314,0.00034713,-0.00536502,0.28481,-1.57078,0.477244,0.0641845
866.315,0.000347664,-0.00536512,0.28481,-1.57078,0.477408,0.0642391
866.316,0.000347742,-0.00536498,0.28481,-1.57078,0.477573,0.0642897
866.317,0.000348293,-0.00536508,0.28481,-1.57078,0.477737,0.0643462
866.318,0.000348372,-0.00536494,0.28481,-1.57078,0.477901,0.0643972
866.319,0.000348923,-0.00536504,0.28481,-1.57078,0.478064,0.0644521
866.32,0.000348982,-0.0053649,0.28481,-1.57078,0.478228,0.0644997
866.321,0.000349521,-0.005365,0.28481,-1.57078,0.478389,0.0645504
866.322,0.000349554,-0.00536487,0.28481,-1.57078,0.47855,0.064594
866.323,0.000350084,-0.00536499,0.28481,-1.57078,0.478708,0.0646419
866.324,0.0003501,-0.00536485,0.28481,-1.57078,0.478867,0.064684
866.325,0.000350619,-0.00536498,0.28481,-1.57078,0.479022,0.0647318
866.326,0.000350621,-0.00536484,0.28481,-1.57078,0.479177,0.0647744
866.327,0.000351112,-0.00536495,0.28481,-1.57078,0.47933,0.0648225
866.328,0.000351098,-0.00536481,0.28481,-1.57078,0.479483,0.0648649
866.329,0.000351547,-0.00536491,0.28481,-1.57078,0.479634,0.0649119
866.33,0.000351519,-0.00536477,0.28481,-1.57078,0.479787,0.0649532
866.331,0.000351937,-0.00536486,0.28481,-1.57078,0.479939,0.064999
866.332,0.000351906,-0.00536473,0.28481,-1.57078,0.480092,0.0650399
866.333,0.000352311,-0.00536482,0.28481,-1.57078,0.480246,0.0650861
866.334,0.000352295,-0.00536469,0.28481,-1.57078,0.480401,0.0651285
866.335,0.000352711,-0.00536477,0.28481,-1.57078,0.480558,0.0651765
866.336,0.000352719,-0.00536464,0.28481,-1.57078,0.480717,0.0652207
866.337,0.000353161,-0.00536473,0.28481,-1.57078,0.480876,0.0652702
866.338,0.000353191,-0.0053646,0.28481,-1.57078,0.481038,0.0653154
866.339,0.000353666,-0.0053647,0.28481,-1.57078,0.481201,0.0653657
866.34,0.000353716,-0.00536457,0.28481,-1.57078,0.481366,0.0654117
866.341,0.00035423,-0.00536468,0.28481,-1.57078,0.48153,0.0654635
866.342,0.000354298,-0.00536455,0.28481,-1.57078,0.481695,0.0655113
