,0,1,2,3
0,0.394582,0.00186627,0.434022,613.705
1,0.394582,0.00186627,0.434022,613.706
2,0.394582,0.00186627,0.434022,613.707
3,0.394582,0.00186627,0.434022,613.708
4,0.394582,0.00186627,0.434022,613.709
5,0.394582,0.00186628,0.434022,613.71
6,0.394582,0.00186628,0.434022,613.711
7,0.394582,0.00186629,0.434022,613.712
8,0.394582,0.00186631,0.434022,613.713
9,0.394582,0.00186631,0.434022,613.714
10,0.394582,0.00186632,0.434022,613.715
11,0.394582,0.00186634,0.434022,613.716
12,0.394582,0.00186636,0.434022,613.717
13,0.394582,0.00186637,0.434022,613.718
14,0.394582,0.00186639,0.434022,613.719
15,0.394582,0.00186641,0.434022,613.72
16,0.394582,0.00186643,0.434022,613.721
17,0.394582,0.00186645,0.434022,613.722
18,0.394582,0.00186647,0.434022,613.723
19,0.394582,0.00186649,0.434022,613.724
20,0.394582,0.00186651,0.434022,613.725
21,0.394582,0.00186653,0.434022,613.726
22,0.394582,0.00186655,0.434022,613.727
23,0.394582,0.00186658,0.434022,613.728
24,0.394582,0.00186659,0.434022,613.729
25,0.394582,0.00186661,0.434022,613.73
26,0.394582,0.00186664,0.434022,613.731
27,0.394582,0.00186665,0.434022,613.732
28,0.394582,0.00186667,0.434022,613.733
29,0.394582,0.00186669,0.434022,613.734
30,0.394582,0.0018667,0.434022,613.735
31,0.394582,0.00186671,0.434022,613.736
32,0.394582,0.00186673,0.434022,613.737
33,0.394582,0.00186674,0.434022,613.738
34,0.394582,0.00186675,0.434022,613.739
35,0.394582,0.00186676,0.434022,613.74
36,0.394582,0.00186676,0.434022,613.741
37,0.394582,0.00186677,0.434022,613.742
38,0.394582,0.00186678,0.434022,613.743
39,0.394582,0.00186678,0.434022,613.744
40,0.394582,0.00186677,0.434022,613.745
41,0.394582,0.00186678,0.434022,613.746
42,0.394582,0.00186677,0.434022,613.747
43,0.394582,0.00186676,0.434022,613.748
44,0.394582,0.00186676,0.434022,613.749
45,0.394582,0.00186675,0.434022,613.75
46,0.394582,0.00186674,0.434022,613.751
47,0.394582,0.00186674,0.434022,613.752
48,0.394582,0.00186672,0.434022,613.753
49,0.394582,0.00186671,0.434022,613.754
50,0.394582,0.0018667,0.434022,613.755
51,0.394582,0.00186668,0.434022,613.756
52,0.394582,0.00186666,0.434022,613.757
53,0.394582,0.00186665,0.434022,613.758
54,0.394582,0.00186662,0.434022,613.759
55,0.394582,0.0018666,0.434022,613.76
56,0.394582,0.00186659,0.434022,613.761
57,0.394582,0.00186657,0.434022,613.762
58,0.394582,0.00186655,0.434022,613.763
59,0.394582,0.00186653,0.434022,613.764
60,0.394582,0.00186651,0.434022,613.765
61,0.394582,0.00186649,0.434022,613.766
62,0.394582,0.00186647,0.434022,613.767
63,0.394582,0.00186645,0.434022,613.768
64,0.394582,0.00186643,0.434022,613.769
65,0.394582,0.00186642,0.434022,613.77
66,0.394582,0.0018664,0.434022,613.771
67,0.394582,0.00186638,0.434022,613.772
68,0.394582,0.00186637,0.434022,613.773
69,0.394582,0.00186635,0.434022,613.774
70,0.394582,0.00186634,0.434022,613.775
71,0.394582,0.00186633,0.434022,613.776
72,0.394582,0.00186632,0.434022,613.777
73,0.394582,0.00186631,0.434022,613.778
74,0.394582,0.00186631,0.434022,613.779
75,0.394582,0.0018663,0.434022,613.78
76,0.394582,0.0018663,0.434022,613.781
77,0.394582,0.0018663,0.434022,613.782
78,0.394582,0.0018663,0.434022,613.783
79,0.394582,0.00186629,0.434022,613.784
80,0.394582,0.0018663,0.434022,613.785
81,0.394582,0.0018663,0.434022,613.786
82,0.394582,0.00186631,0.434022,613.787
83,0.394582,0.00186632,0.434022,613.788
84,0.394582,0.00186633,0.434022,613.789
85,0.394582,0.00186633,0.434022,613.79
86,0.394582,0.00186635,0.434022,613.791
87,0.394582,0.00186636,0.434022,613.792
88,0.394582,0.00186637,0.434022,613.793
89,0.394582,0.00186639,0.434022,613.794
90,0.394582,0.00186641,0.434022,613.795
91,0.394582,0.00186642,0.434022,613.796
92,0.394582,0.00186644,0.434022,613.797
93,0.394582,0.00186646,0.434022,613.798
94,0.394582,0.00186647,0.434022,613.799
95,0.394582,0.0018665,0.434022,613.8
96,0.394582,0.00186651,0.434022,613.801
97,0.394582,0.00186653,0.434022,613.802
98,0.394582,0.00186655,0.434022,613.803
99,0.394582,0.00186657,0.434022,613.804
100,0.394582,0.00186658,0.434022,613.805
101,0.394582,0.00186661,0.434022,613.806
102,0.394582,0.00186662,0.434022,613.807
103,0.394582,0.00186664,0.434022,613.808
104,0.394582,0.00186666,0.434022,613.809
105,0.394582,0.00186667,0.434022,613.81
106,0.394582,0.00186668,0.434022,613.811
107,0.394582,0.0018667,0.434022,613.812
108,0.394582,0.00186671,0.434022,613.813
109,0.394582,0.00186671,0.434022,613.814
110,0.394582,0.00186673,0.434022,613.815
111,0.394582,0.00186673,0.434022,613.816
112,0.394582,0.00186674,0.434022,613.817
113,0.394582,0.00186675,0.434022,613.818
114,0.394582,0.00186675,0.434022,613.819
115,0.394582,0.00186675,0.434022,613.82
116,0.394582,0.00186675,0.434022,613.821
117,0.394582,0.00186675,0.434022,613.822
118,0.394582,0.00186674,0.434022,613.823
119,0.394582,0.00186675,0.434022,613.824
120,0.394582,0.00186674,0.434022,613.825
121,0.394582,0.00186673,0.434022,613.826
122,0.394582,0.00186672,0.434022,613.827
