,0,1,2,3
0,0.41416,0.163419,0.547067,709.364
1,0.414128,0.163571,0.54719,709.365
2,0.414096,0.163723,0.547314,709.366
3,0.414064,0.163875,0.547438,709.367
4,0.414032,0.164026,0.547561,709.368
5,0.413999,0.164178,0.547685,709.369
6,0.413967,0.16433,0.547809,709.37
7,0.413935,0.164482,0.547932,709.371
8,0.413902,0.164633,0.548056,709.372
9,0.41387,0.164785,0.54818,709.373
10,0.413837,0.164937,0.548304,709.374
11,0.413804,0.165088,0.548428,709.375
12,0.413771,0.16524,0.548552,709.376
13,0.413739,0.165391,0.548676,709.377
14,0.413706,0.165543,0.5488,709.378
15,0.413672,0.165695,0.548924,709.379
16,0.413639,0.165846,0.549048,709.38
17,0.413606,0.165998,0.549172,709.381
18,0.413572,0.166149,0.549296,709.382
19,0.413539,0.166301,0.54942,709.383
20,0.413505,0.166452,0.549543,709.384
21,0.413472,0.166603,0.549667,709.385
22,0.413438,0.166755,0.549791,709.386
23,0.413404,0.166906,0.549916,709.387
24,0.413371,0.167057,0.55004,709.388
25,0.413337,0.167209,0.550164,709.389
26,0.413303,0.16736,0.550288,709.39
27,0.413268,0.167511,0.550412,709.391
28,0.413234,0.167662,0.550537,709.392
29,0.4132,0.167813,0.550661,709.393
30,0.413165,0.167964,0.550785,709.394
31,0.413131,0.168115,0.55091,709.395
32,0.413096,0.168266,0.551034,709.396
33,0.413061,0.168417,0.551159,709.397
34,0.413026,0.168568,0.551283,709.398
35,0.412991,0.168719,0.551408,709.399
36,0.412956,0.16887,0.551532,709.4
37,0.412921,0.169021,0.551657,709.401
38,0.412886,0.169171,0.551782,709.402
39,0.412851,0.169322,0.551906,709.403
40,0.412815,0.169473,0.552031,709.404
41,0.41278,0.169623,0.552155,709.405
42,0.412745,0.169774,0.55228,709.406
43,0.412709,0.169925,0.552405,709.407
44,0.412673,0.170075,0.552529,709.408
45,0.412637,0.170226,0.552654,709.409
46,0.412602,0.170376,0.552778,709.41
47,0.412566,0.170527,0.552903,709.411
48,0.41253,0.170677,0.553028,709.412
49,0.412494,0.170827,0.553152,709.413
50,0.412457,0.170978,0.553277,709.414
51,0.412421,0.171128,0.553402,709.415
52,0.412385,0.171279,0.553527,709.416
53,0.412348,0.171429,0.553652,709.417
54,0.412311,0.171579,0.553777,709.418
55,0.412275,0.171729,0.553902,709.419
56,0.412238,0.17188,0.554027,709.42
57,0.412201,0.17203,0.554152,709.421
58,0.412164,0.17218,0.554277,709.422
59,0.412127,0.17233,0.554402,709.423
60,0.412089,0.17248,0.554528,709.424
61,0.412052,0.17263,0.554653,709.425
62,0.412015,0.17278,0.554778,709.426
63,0.411977,0.172931,0.554903,709.427
64,0.41194,0.173081,0.555029,709.428
65,0.411902,0.173231,0.555154,709.429
66,0.411864,0.173381,0.555279,709.43
67,0.411826,0.173531,0.555404,709.431
68,0.411788,0.173681,0.55553,709.432
69,0.41175,0.173831,0.555655,709.433
70,0.411712,0.173981,0.55578,709.434
71,0.411674,0.174131,0.555905,709.435
72,0.411635,0.174281,0.556031,709.436
73,0.411597,0.174431,0.556156,709.437
74,0.411558,0.174581,0.556282,709.438
75,0.41152,0.174731,0.556407,709.439
76,0.411481,0.174881,0.556533,709.44
77,0.411442,0.175031,0.556658,709.441
78,0.411403,0.175181,0.556784,709.442
79,0.411364,0.175331,0.556909,709.443
80,0.411325,0.175481,0.557035,709.444
81,0.411285,0.17563,0.557161,709.445
82,0.411246,0.17578,0.557287,709.446
83,0.411206,0.17593,0.557412,709.447
84,0.411167,0.17608,0.557538,709.448
85,0.411127,0.17623,0.557664,709.449
86,0.411087,0.17638,0.55779,709.45
87,0.411047,0.176529,0.557916,709.451
88,0.411007,0.176679,0.558042,709.452
89,0.410967,0.176829,0.558168,709.453
90,0.410927,0.176979,0.558294,709.454
91,0.410886,0.177128,0.55842,709.455
92,0.410846,0.177278,0.558545,709.456
93,0.410806,0.177428,0.558671,709.457
94,0.410765,0.177578,0.558797,709.458
95,0.410724,0.177727,0.558923,709.459
96,0.410684,0.177877,0.559049,709.46
97,0.410643,0.178026,0.559175,709.461
98,0.410602,0.178176,0.559301,709.462
99,0.410561,0.178326,0.559427,709.463
100,0.41052,0.178475,0.559553,709.464
101,0.410478,0.178625,0.55968,709.465
102,0.410437,0.178774,0.559806,709.466
103,0.410396,0.178923,0.559932,709.467
104,0.410354,0.179073,0.560058,709.468
105,0.410313,0.179222,0.560185,709.469
106,0.410271,0.179371,0.560311,709.47
