,0,1,2,3
0,0.394606,0.00188813,0.434015,140.003
1,0.394606,0.00188793,0.434015,140.004
2,0.394606,0.00188774,0.434015,140.005
3,0.394606,0.00188757,0.434015,140.006
4,0.394606,0.00188741,0.434015,140.007
5,0.394606,0.00188726,0.434015,140.008
6,0.394606,0.00188713,0.434015,140.009
7,0.394606,0.00188704,0.434015,140.01
8,0.394606,0.00188695,0.434015,140.011
9,0.394606,0.00188689,0.434015,140.012
10,0.394606,0.00188687,0.434015,140.013
11,0.394606,0.00188685,0.434015,140.014
12,0.394606,0.00188687,0.434015,140.015
13,0.394606,0.00188692,0.434015,140.016
14,0.394606,0.00188698,0.434015,140.017
15,0.394606,0.00188707,0.434015,140.018
16,0.394606,0.0018872,0.434015,140.019
17,0.394606,0.00188734,0.434015,140.02
18,0.394606,0.0018875,0.434015,140.021
19,0.394606,0.00188769,0.434015,140.022
20,0.394606,0.00188789,0.434015,140.023
21,0.394606,0.0018881,0.434015,140.024
22,0.394606,0.00188834,0.434015,140.025
23,0.394606,0.00188858,0.434015,140.026
24,0.394606,0.00188882,0.434015,140.027
25,0.394606,0.00188907,0.434015,140.028
26,0.394606,0.0018893,0.434015,140.029
27,0.394606,0.00188955,0.434015,140.03
28,0.394606,0.0018898,0.434015,140.031
29,0.394606,0.00189002,0.434015,140.032
30,0.394606,0.00189022,0.434015,140.033
31,0.394606,0.00189043,0.434015,140.034
32,0.394606,0.00189061,0.434015,140.035
33,0.394606,0.00189078,0.434015,140.036
34,0.394606,0.00189094,0.434015,140.037
35,0.394606,0.00189107,0.434015,140.038
36,0.394606,0.00189118,0.434015,140.039
37,0.394606,0.00189128,0.434015,140.04
38,0.394606,0.00189133,0.434015,140.041
39,0.394606,0.00189137,0.434015,140.042
40,0.394606,0.00189139,0.434015,140.043
41,0.394606,0.00189136,0.434015,140.044
42,0.394606,0.00189132,0.434015,140.045
43,0.394606,0.00189127,0.434015,140.046
44,0.394606,0.00189118,0.434015,140.047
45,0.394606,0.00189107,0.434015,140.048
46,0.394606,0.00189096,0.434015,140.049
47,0.394606,0.00189082,0.434015,140.05
48,0.394606,0.00189068,0.434015,140.051
49,0.394606,0.00189053,0.434015,140.052
50,0.394606,0.00189034,0.434015,140.053
51,0.394606,0.00189015,0.434015,140.054
52,0.394606,0.00188994,0.434015,140.055
53,0.394606,0.00188971,0.434015,140.056
54,0.394606,0.00188948,0.434015,140.057
55,0.394606,0.00188926,0.434015,140.058
56,0.394606,0.00188902,0.434015,140.059
57,0.394606,0.00188878,0.434015,140.06
58,0.394606,0.00188857,0.434015,140.061
59,0.394606,0.00188835,0.434015,140.062
60,0.394606,0.00188814,0.434015,140.063
61,0.394606,0.00188794,0.434015,140.064
62,0.394606,0.00188774,0.434015,140.065
63,0.394606,0.00188757,0.434015,140.066
64,0.394606,0.00188741,0.434015,140.067
65,0.394606,0.00188727,0.434015,140.068
66,0.394606,0.00188714,0.434015,140.069
67,0.394606,0.00188704,0.434015,140.07
68,0.394606,0.00188696,0.434015,140.071
69,0.394606,0.0018869,0.434015,140.072
70,0.394606,0.00188687,0.434015,140.073
71,0.394606,0.00188686,0.434015,140.074
72,0.394606,0.00188687,0.434015,140.075
73,0.394606,0.00188692,0.434015,140.076
74,0.394606,0.00188698,0.434015,140.077
75,0.394606,0.00188707,0.434015,140.078
76,0.394606,0.0018872,0.434015,140.079
77,0.394606,0.00188734,0.434015,140.08
78,0.394606,0.0018875,0.434015,140.081
79,0.394606,0.00188769,0.434015,140.082
80,0.394606,0.00188789,0.434015,140.083
81,0.394606,0.0018881,0.434015,140.084
82,0.394606,0.00188834,0.434015,140.085
83,0.394606,0.00188858,0.434015,140.086
84,0.394606,0.00188882,0.434015,140.087
85,0.394606,0.00188907,0.434015,140.088
86,0.394606,0.0018893,0.434015,140.089
87,0.394606,0.00188955,0.434015,140.09
88,0.394606,0.00188979,0.434015,140.091
89,0.394606,0.00189001,0.434015,140.092
90,0.394606,0.00189022,0.434015,140.093
91,0.394606,0.00189043,0.434015,140.094
92,0.394606,0.00189061,0.434015,140.095
93,0.394606,0.00189078,0.434015,140.096
94,0.394606,0.00189094,0.434015,140.097
95,0.394606,0.00189106,0.434015,140.098
96,0.394606,0.00189118,0.434015,140.099
97,0.394606,0.00189127,0.434015,140.1
98,0.394606,0.00189133,0.434015,140.101
99,0.394606,0.00189136,0.434015,140.102
100,0.394606,0.00189138,0.434015,140.103
101,0.394606,0.00189136,0.434015,140.104
102,0.394606,0.00189132,0.434015,140.105
103,0.394606,0.00189126,0.434015,140.106
104,0.394606,0.00189117,0.434015,140.107
105,0.394606,0.00189107,0.434015,140.108
106,0.394606,0.00189096,0.434015,140.109
107,0.394606,0.00189082,0.434015,140.11
108,0.394606,0.00189067,0.434015,140.111
109,0.394606,0.00189052,0.434015,140.112
110,0.394606,0.00189034,0.434015,140.113
111,0.394606,0.00189015,0.434015,140.114
112,0.394606,0.00188994,0.434015,140.115
113,0.394606,0.00188971,0.434015,140.116
114,0.394606,0.00188948,0.434015,140.117
115,0.394606,0.00188926,0.434015,140.118
116,0.394606,0.00188902,0.434015,140.119
117,0.394606,0.00188878,0.434015,140.12
118,0.394606,0.00188857,0.434015,140.121
119,0.394606,0.00188835,0.434015,140.122
120,0.394606,0.00188813,0.434015,140.123
121,0.394606,0.00188793,0.434015,140.124
122,0.394606,0.00188774,0.434015,140.125
123,0.394606,0.00188757,0.434015,140.126
124,0.394606,0.00188741,0.434015,140.127
125,0.394606,0.00188726,0.434015,140.128
126,0.394606,0.00188713,0.434015,140.129
127,0.394606,0.00188704,0.434015,140.13
128,0.394606,0.00188695,0.434015,140.131
129,0.394606,0.00188689,0.434015,140.132
130,0.394606,0.00188687,0.434015,140.133
131,0.394606,0.00188685,0.434015,140.134
132,0.394606,0.00188687,0.434015,140.135
133,0.394606,0.00188692,0.434015,140.136
134,0.394606,0.00188698,0.434015,140.137
135,0.394606,0.00188707,0.434015,140.138
136,0.394606,0.0018872,0.434015,140.139
137,0.394606,0.00188734,0.434015,140.14
138,0.394606,0.0018875,0.434015,140.141
139,0.394606,0.00188769,0.434015,140.142
140,0.394606,0.00188789,0.434015,140.143
141,0.394606,0.0018881,0.434015,140.144
142,0.394606,0.00188834,0.434015,140.145
143,0.394606,0.00188858,0.434015,140.146
144,0.394606,0.00188882,0.434015,140.147
145,0.394606,0.00188907,0.434015,140.148
146,0.394606,0.0018893,0.434015,140.149
147,0.394606,0.00188955,0.434015,140.15
148,0.394606,0.0018898,0.434015,140.151
149,0.394606,0.00189002,0.434015,140.152
150,0.394606,0.00189022,0.434015,140.153
151,0.394606,0.00189043,0.434015,140.154
152,0.394606,0.00189061,0.434015,140.155
153,0.394606,0.00189078,0.434015,140.156
154,0.394606,0.00189094,0.434015,140.157
155,0.394606,0.00189107,0.434015,140.158
156,0.394606,0.00189118,0.434015,140.159
157,0.394606,0.00189128,0.434015,140.16
158,0.394606,0.00189133,0.434015,140.161
159,0.394606,0.00189137,0.434015,140.162
160,0.394606,0.00189139,0.434015,140.163
161,0.394606,0.00189136,0.434015,140.164
162,0.394606,0.00189132,0.434015,140.165
163,0.394606,0.00189127,0.434015,140.166
164,0.394606,0.00189118,0.434015,140.167
165,0.394606,0.00189107,0.434015,140.168
166,0.394606,0.00189096,0.434015,140.169
167,0.394606,0.00189082,0.434015,140.17
168,0.394606,0.00189068,0.434015,140.171
169,0.394606,0.00189052,0.434015,140.172
170,0.394606,0.00189034,0.434015,140.173
171,0.394606,0.00189015,0.434015,140.174
172,0.394606,0.00188994,0.434015,140.175
173,0.394606,0.00188971,0.434015,140.176
174,0.394606,0.00188948,0.434015,140.177
175,0.394606,0.00188926,0.434015,140.178
176,0.394606,0.00188902,0.434015,140.179
177,0.394606,0.00188878,0.434015,140.18
178,0.394606,0.00188857,0.434015,140.181
179,0.394606,0.00188835,0.434015,140.182
180,0.394606,0.00188814,0.434015,140.183
181,0.394606,0.00188794,0.434015,140.184
182,0.394606,0.00188774,0.434015,140.185
183,0.394606,0.00188757,0.434015,140.186
184,0.394606,0.00188741,0.434015,140.187
185,0.394606,0.00188727,0.434015,140.188
186,0.394606,0.00188714,0.434015,140.189
187,0.394606,0.00188704,0.434015,140.19
188,0.394606,0.00188696,0.434015,140.191
189,0.394606,0.0018869,0.434015,140.192
190,0.394606,0.00188687,0.434015,140.193
191,0.394606,0.00188686,0.434015,140.194
192,0.394606,0.00188687,0.434015,140.195
193,0.394606,0.00188692,0.434015,140.196
194,0.394606,0.00188698,0.434015,140.197
195,0.394606,0.00188707,0.434015,140.198
196,0.394606,0.0018872,0.434015,140.199
197,0.394606,0.00188734,0.434015,140.2
198,0.394606,0.0018875,0.434015,140.201
199,0.394606,0.00188769,0.434015,140.202
200,0.394606,0.00188789,0.434015,140.203
201,0.394606,0.0018881,0.434015,140.204
202,0.394606,0.00188834,0.434015,140.205
203,0.394606,0.00188858,0.434015,140.206
204,0.394606,0.00188882,0.434015,140.207
205,0.394606,0.00188907,0.434015,140.208
206,0.394606,0.0018893,0.434015,140.209
207,0.394606,0.00188955,0.434015,140.21
