,0,1,2,3
0,0.39532,0.00337711,0.434831,530.75
1,0.395334,0.00340568,0.434849,530.751
2,0.395348,0.00343467,0.434867,530.752
3,0.395362,0.00346407,0.434885,530.753
4,0.395376,0.00349391,0.434903,530.754
5,0.39539,0.00352418,0.434921,530.755
6,0.395405,0.00355486,0.43494,530.756
7,0.395419,0.00358597,0.434959,530.757
8,0.395434,0.00361751,0.434979,530.758
9,0.395449,0.00364946,0.434999,530.759
10,0.395463,0.00368184,0.435019,530.76
11,0.395478,0.00371465,0.43504,530.761
12,0.395493,0.00374787,0.435061,530.762
13,0.395508,0.00378151,0.435082,530.763
14,0.395523,0.00381558,0.435103,530.764
15,0.395538,0.00385007,0.435125,530.765
16,0.395554,0.00388497,0.435146,530.766
17,0.395569,0.00392029,0.435167,530.767
18,0.395585,0.003956,0.435189,530.768
19,0.395601,0.00399211,0.43521,530.769
20,0.395617,0.0040286,0.435232,530.77
21,0.395633,0.00406546,0.435253,530.771
22,0.39565,0.00410267,0.435274,530.772
23,0.395666,0.00414021,0.435296,530.773
24,0.395683,0.00417808,0.435317,530.774
25,0.395699,0.00421625,0.435339,530.775
26,0.395716,0.00425472,0.435361,530.776
27,0.395733,0.00429349,0.435383,530.777
28,0.39575,0.00433252,0.435406,530.778
29,0.395767,0.00437183,0.435429,530.779
30,0.395784,0.0044114,0.435452,530.78
31,0.395801,0.00445122,0.435476,530.781
32,0.395819,0.00449128,0.4355,530.782
33,0.395836,0.00453157,0.435524,530.783
34,0.395854,0.00457206,0.435549,530.784
35,0.395871,0.00461276,0.435573,530.785
36,0.395889,0.00465365,0.435598,530.786
37,0.395907,0.00469471,0.435624,530.787
38,0.395925,0.00473594,0.435649,530.788
39,0.395943,0.00477733,0.435674,530.789
40,0.395962,0.00481887,0.435699,530.79
41,0.39598,0.00486058,0.435724,530.791
42,0.395998,0.00490244,0.43575,530.792
43,0.396017,0.00494443,0.435775,530.793
44,0.396036,0.00498655,0.4358,530.794
45,0.396055,0.0050288,0.435825,530.795
46,0.396074,0.00507118,0.43585,530.796
47,0.396094,0.00511368,0.435876,530.797
48,0.396113,0.00515628,0.435902,530.798
49,0.396133,0.00519898,0.435928,530.799
50,0.396152,0.00524179,0.435954,530.8
51,0.396172,0.0052847,0.43598,530.801
52,0.396192,0.00532771,0.436007,530.802
53,0.396212,0.00537085,0.436035,530.803
54,0.396232,0.0054141,0.436062,530.804
55,0.396252,0.0054575,0.43609,530.805
56,0.396272,0.00550105,0.436119,530.806
57,0.396292,0.00554476,0.436147,530.807
58,0.396312,0.00558867,0.436176,530.808
59,0.396333,0.0056328,0.436205,530.809
60,0.396353,0.00567715,0.436234,530.81
61,0.396374,0.00572176,0.436263,530.811
62,0.396395,0.00576662,0.436292,530.812
63,0.396416,0.00581174,0.436321,530.813
64,0.396437,0.00585712,0.43635,530.814
65,0.396459,0.00590277,0.436379,530.815
66,0.39648,0.00594867,0.436408,530.816
67,0.396502,0.00599484,0.436437,530.817
68,0.396523,0.0060413,0.436466,530.818
69,0.396545,0.00608802,0.436495,530.819
70,0.396567,0.00613504,0.436524,530.82
71,0.396589,0.0061824,0.436554,530.821
72,0.396611,0.00623007,0.436584,530.822
73,0.396633,0.0062781,0.436614,530.823
74,0.396656,0.0063265,0.436645,530.824
75,0.396678,0.00637527,0.436676,530.825
76,0.3967,0.00642442,0.436707,530.826
77,0.396723,0.00647398,0.436739,530.827
78,0.396746,0.00652392,0.436771,530.828
79,0.396768,0.00657425,0.436803,530.829
80,0.396791,0.006625,0.436835,530.83
81,0.396814,0.00667613,0.436868,530.831
82,0.396837,0.00672766,0.436901,530.832
83,0.39686,0.00677961,0.436933,530.833
84,0.396883,0.00683195,0.436966,530.834
85,0.396906,0.0068847,0.436999,530.835
86,0.39693,0.00693787,0.437032,530.836
87,0.396953,0.00699144,0.437065,530.837
88,0.396977,0.00704541,0.437097,530.838
89,0.397001,0.00709979,0.43713,530.839
90,0.397025,0.00715457,0.437163,530.84
91,0.397049,0.00720974,0.437196,530.841
92,0.397073,0.00726531,0.437229,530.842
93,0.397098,0.00732124,0.437263,530.843
94,0.397122,0.00737755,0.437296,530.844
95,0.397146,0.00743424,0.43733,530.845
96,0.397171,0.00749127,0.437365,530.846
97,0.397195,0.00754865,0.437399,530.847
98,0.39722,0.00760638,0.437434,530.848
99,0.397245,0.00766441,0.437469,530.849
100,0.39727,0.00772277,0.437505,530.85
101,0.397295,0.00778144,0.437541,530.851
102,0.39732,0.00784039,0.437577,530.852
103,0.397345,0.00789962,0.437613,530.853
104,0.39737,0.00795913,0.43765,530.854
105,0.397395,0.00801889,0.437686,530.855
106,0.397421,0.0080789,0.437723,530.856
107,0.397446,0.00813916,0.43776,530.857
108,0.397472,0.00819963,0.437796,530.858
109,0.397498,0.00826033,0.437833,530.859
110,0.397524,0.00832125,0.437869,530.86
111,0.39755,0.00838236,0.437906,530.861
112,0.397576,0.00844367,0.437943,530.862
113,0.397602,0.00850517,0.437979,530.863
114,0.397629,0.00856684,0.438016,530.864
115,0.397655,0.00862868,0.438054,530.865
116,0.397682,0.00869069,0.438091,530.866
117,0.397708,0.00875285,0.438129,530.867
118,0.397735,0.00881517,0.438167,530.868
119,0.397762,0.00887765,0.438205,530.869
120,0.397789,0.00894024,0.438243,530.87
121,0.397816,0.00900298,0.438282,530.871
122,0.397843,0.00906586,0.438322,530.872
123,0.39787,0.00912883,0.438361,530.873
124,0.397897,0.00919193,0.438401,530.874
125,0.397925,0.00925515,0.438441,530.875
126,0.397952,0.00931847,0.438481,530.876
127,0.397979,0.00938192,0.438521,530.877
128,0.398007,0.00944551,0.438561,530.878
129,0.398035,0.00950923,0.438602,530.879
130,0.398063,0.00957312,0.438642,530.88
131,0.398091,0.00963721,0.438683,530.881
132,0.398119,0.00970147,0.438723,530.882
133,0.398148,0.00976593,0.438764,530.883
134,0.398176,0.0098306,0.438804,530.884
135,0.398204,0.00989548,0.438845,530.885
136,0.398233,0.00996056,0.438885,530.886
137,0.398262,0.0100259,0.438926,530.887
138,0.39829,0.0100914,0.438967,530.888
139,0.398319,0.0101571,0.439008,530.889
140,0.398348,0.0102231,0.43905,530.89
141,0.398377,0.0102893,0.439092,530.891
142,0.398406,0.0103557,0.439134,530.892
143,0.398435,0.0104224,0.439176,530.893
144,0.398465,0.0104894,0.439219,530.894
145,0.398494,0.0105567,0.439263,530.895
146,0.398523,0.0106242,0.439306,530.896
147,0.398553,0.0106921,0.43935,530.897
148,0.398582,0.0107603,0.439394,530.898
149,0.398612,0.0108289,0.439438,530.899
150,0.398642,0.0108978,0.439482,530.9
151,0.398671,0.010967,0.439526,530.901
152,0.398701,0.0110366,0.43957,530.902
153,0.398731,0.0111066,0.439614,530.903
154,0.398761,0.0111769,0.439658,530.904
155,0.398791,0.0112476,0.439702,530.905
156,0.398822,0.0113187,0.439747,530.906
157,0.398852,0.0113901,0.439791,530.907
158,0.398883,0.0114619,0.439835,530.908
159,0.398913,0.0115341,0.43988,530.909
160,0.398944,0.0116067,0.439925,530.91
161,0.398975,0.0116797,0.43997,530.911
162,0.399006,0.011753,0.440015,530.912
163,0.399037,0.0118268,0.440061,530.913
164,0.399068,0.0119009,0.440107,530.914
165,0.399099,0.0119754,0.440153,530.915
166,0.39913,0.0120503,0.440199,530.916
167,0.399161,0.0121256,0.440246,530.917
168,0.399192,0.0122013,0.440293,530.918
169,0.399223,0.0122773,0.44034,530.919
170,0.399254,0.0123537,0.440388,530.92
171,0.399286,0.0124305,0.440436,530.921
172,0.399317,0.0125075,0.440483,530.922
173,0.399349,0.0125849,0.440531,530.923
174,0.399381,0.0126627,0.440579,530.924
175,0.399412,0.0127407,0.440627,530.925
176,0.399444,0.0128191,0.440675,530.926
177,0.399476,0.0128977,0.440724,530.927
178,0.399508,0.0129767,0.440772,530.928
179,0.39954,0.013056,0.44082,530.929
180,0.399573,0.0131355,0.440868,530.93
181,0.399605,0.0132153,0.440916,530.931
182,0.399637,0.0132954,0.440965,530.932
183,0.39967,0.0133757,0.441014,530.933
184,0.399702,0.0134562,0.441063,530.934
185,0.399735,0.013537,0.441112,530.935
186,0.399768,0.013618,0.441161,530.936
187,0.399801,0.0136992,0.441211,530.937
188,0.399833,0.0137806,0.441261,530.938
189,0.399866,0.0138621,0.441312,530.939
190,0.399899,0.0139439,0.441363,530.94
191,0.399932,0.0140258,0.441414,530.941
192,0.399965,0.0141079,0.441465,530.942
193,0.399998,0.0141902,0.441516,530.943
194,0.400032,0.0142726,0.441568,530.944
195,0.400065,0.0143552,0.441619,530.945
196,0.400098,0.014438,0.441671,530.946
197,0.400132,0.0145209,0.441723,530.947
198,0.400165,0.014604,0.441775,530.948
199,0.400199,0.0146873,0.441827,530.949
200,0.400233,0.0147707,0.441879,530.95
201,0.400267,0.0148542,0.441931,530.951
202,0.400301,0.0149379,0.441983,530.952
203,0.400335,0.0150218,0.442035,530.953
204,0.400369,0.0151057,0.442087,530.954
205,0.400403,0.0151898,0.44214,530.955
206,0.400438,0.0152741,0.442192,530.956
207,0.400472,0.0153585,0.442245,530.957
208,0.400506,0.0154432,0.442298,530.958
209,0.400541,0.0155279,0.442352,530.959
210,0.400575,0.0156129,0.442405,530.96
211,0.40061,0.0156981,0.44246,530.961
212,0.400645,0.0157834,0.442514,530.962
213,0.40068,0.015869,0.442569,530.963
214,0.400714,0.0159547,0.442624,530.964
215,0.400749,0.0160407,0.442679,530.965
216,0.400784,0.0161269,0.442734,530.966
217,0.400819,0.0162133,0.442789,530.967
218,0.400854,0.0163,0.442845,530.968
219,0.400889,0.0163869,0.4429,530.969
220,0.400924,0.0164741,0.442956,530.97
221,0.40096,0.0165615,0.443012,530.971
222,0.400995,0.0166492,0.443067,530.972
223,0.401031,0.0167372,0.443123,530.973
224,0.401066,0.0168255,0.443179,530.974
225,0.401102,0.0169141,0.443235,530.975
226,0.401138,0.017003,0.443291,530.976
227,0.401173,0.0170922,0.443347,530.977
228,0.401209,0.0171818,0.443404,530.978
229,0.401245,0.0172717,0.44346,530.979
230,0.401281,0.0173619,0.443517,530.98
231,0.401317,0.0174524,0.443574,530.981
232,0.401353,0.0175434,0.443632,530.982
233,0.401389,0.0176346,0.44369,530.983
234,0.401425,0.0177262,0.443748,530.984
235,0.401461,0.0178182,0.443806,530.985
236,0.401498,0.0179105,0.443864,530.986
237,0.401534,0.0180032,0.443923,530.987
238,0.40157,0.0180963,0.443982,530.988
239,0.401606,0.0181897,0.444041,530.989
240,0.401643,0.0182835,0.444101,530.99
241,0.401679,0.0183777,0.44416,530.991
242,0.401716,0.0184723,0.444219,530.992
243,0.401752,0.0185672,0.444279,530.993
244,0.401789,0.0186625,0.444339,530.994
245,0.401826,0.0187581,0.444398,530.995
246,0.401863,0.0188541,0.444458,530.996
247,0.4019,0.0189504,0.444518,530.997
248,0.401936,0.0190471,0.444578,530.998
249,0.401973,0.0191441,0.444638,530.999
250,0.40201,0.0192415,0.444698,531.0
251,0.402048,0.0193392,0.444758,531.001
252,0.402085,0.0194372,0.444819,531.002
253,0.402122,0.0195355,0.44488,531.003
254,0.402159,0.0196341,0.444941,531.004
255,0.402196,0.019733,0.445002,531.005
256,0.402234,0.0198322,0.445064,531.006
257,0.402271,0.0199317,0.445126,531.007
258,0.402308,0.0200314,0.445188,531.008
259,0.402346,0.0201314,0.445251,531.009
260,0.402383,0.0202316,0.445314,531.01
